t(ticks) ; nlug ; id_viat ; observ
 1947158 ;    0 ;    6670 ; saida
 1947182 ;    1 ;    6676 ; estacionamento
 1947323 ;    0 ;    6676 ; saida
 1947341 ;    1 ;    6673 ; estacionamento
 1947439 ;    0 ;    6673 ; saida
 1947454 ;    1 ;    6714 ; estacionamento
 1947515 ;    0 ;    6714 ; saida
 1947542 ;    1 ;    6666 ; estacionamento
 1947771 ;    0 ;    6666 ; saida
 1947811 ;    1 ;    6692 ; estacionamento
 1947887 ;    2 ;    6834 ; estacionamento
 1948024 ;    1 ;    6692 ; saida
 1948080 ;    2 ;    6663 ; estacionamento
 1948332 ;    1 ;    6834 ; saida
 1948483 ;    0 ;    6663 ; saida
 1948799 ;    1 ;    6787 ; estacionamento
 1949088 ;    0 ;    6787 ; saida
 1949119 ;    1 ;    6789 ; estacionamento
 1949303 ;    0 ;    6789 ; saida
 1949322 ;    1 ;    6792 ; estacionamento
 1949398 ;    2 ;    6662 ; estacionamento
 1949629 ;    1 ;    6792 ; saida
 1949663 ;    2 ;    6796 ; estacionamento
 1949701 ;    1 ;    6662 ; saida
 1949740 ;    2 ;    6712 ; estacionamento
 1949777 ;    1 ;    6796 ; saida
 1949810 ;    2 ;    6702 ; estacionamento
 1950054 ;    1 ;    6712 ; saida
 1950086 ;    2 ;    6682 ; estacionamento
 1950113 ;    3 ;    6656 ; estacionamento
 1950154 ;    4 ;    6790 ; estacionamento
 1950178 ;    3 ;    6682 ; saida
 1950208 ;    4 ;    6729 ; estacionamento
 1950321 ;    3 ;    6729 ; saida
 1950350 ;    4 ;    6731 ; estacionamento
 1950426 ;    3 ;    6731 ; saida
 1950456 ;    4 ;    6719 ; estacionamento
 1950555 ;    3 ;    6790 ; saida
 1950585 ;    4 ;    6793 ; estacionamento
 1950656 ;    3 ;    6719 ; saida
 1950689 ;    4 ;    6743 ; estacionamento
 1950905 ;    3 ;    6793 ; saida
 1950934 ;    4 ;    6795 ; estacionamento
 1951007 ;    3 ;    6743 ; saida
 1951038 ;    4 ;    6745 ; estacionamento
 1951259 ;    3 ;    6795 ; saida
 1951270 ;    2 ;    6745 ; saida
 1951290 ;    3 ;    6822 ; estacionamento
 1951386 ;    2 ;    6656 ; saida
 1951422 ;    3 ;    6807 ; estacionamento
 1951455 ;    2 ;    6822 ; saida
 1951482 ;    3 ;    6827 ; estacionamento
 1951641 ;    2 ;    6827 ; saida
 1951665 ;    3 ;    6829 ; estacionamento
 1951821 ;    2 ;    6807 ; saida
 1951855 ;    3 ;    6803 ; estacionamento
 1951908 ;    2 ;    6829 ; saida
 1951931 ;    3 ;    6831 ; estacionamento
 1952088 ;    2 ;    6803 ; saida
 1952120 ;    3 ;    6657 ; estacionamento
 1952177 ;    2 ;    6831 ; saida
 1952204 ;    3 ;    6838 ; estacionamento
 1952356 ;    2 ;    6657 ; saida
 1952391 ;    3 ;    6804 ; estacionamento
 1952445 ;    2 ;    6838 ; saida
 1952471 ;    3 ;    6841 ; estacionamento
 1952708 ;    2 ;    6804 ; saida
 1952739 ;    3 ;    6811 ; estacionamento
 1952875 ;    2 ;    6841 ; saida
 1952900 ;    3 ;    6843 ; estacionamento
 1953136 ;    2 ;    6811 ; saida
 1953171 ;    3 ;    6654 ; estacionamento
 1953208 ;    4 ;    6847 ; estacionamento
 1953248 ;    5 ;    6750 ; estacionamento
 1953661 ;    4 ;    6847 ; saida
 1953686 ;    3 ;    6750 ; saida
 1953710 ;    4 ;    6856 ; estacionamento
 1953905 ;    3 ;    6654 ; saida
 1953916 ;    4 ;    6775 ; estacionamento
 1953951 ;    5 ;    6819 ; estacionamento
 1954356 ;    4 ;    6775 ; saida
 1954383 ;    5 ;    6850 ; estacionamento
 1954407 ;    6 ;    6706 ; estacionamento
 1954743 ;    5 ;    6850 ; saida
 1954767 ;    6 ;    6862 ; estacionamento
 1955047 ;    5 ;    6862 ; saida
 1955062 ;    6 ;    6864 ; estacionamento
 1955162 ;    5 ;    6864 ; saida
 1955173 ;    6 ;    6866 ; estacionamento
 1955432 ;    5 ;    6866 ; saida
 1955445 ;    6 ;    6867 ; estacionamento
 1955665 ;    5 ;    6867 ; saida
 1955681 ;    6 ;    6868 ; estacionamento
 1955939 ;    5 ;    6868 ; saida
 1955973 ;    6 ;    6824 ; estacionamento
 1956405 ;    5 ;    6824 ; saida
 1956427 ;    6 ;    6833 ; estacionamento
 1956467 ;    7 ;    6744 ; estacionamento
 1956495 ;    6 ;    6833 ; saida
 1956531 ;    7 ;    6709 ; estacionamento
 1956809 ;    6 ;    6709 ; saida
 1956835 ;    5 ;    6744 ; saida
 1956865 ;    6 ;    6872 ; estacionamento
 1957226 ;    5 ;    6872 ; saida
 1957278 ;    6 ;    6869 ; estacionamento
 1957357 ;    7 ;    6870 ; estacionamento
 1957444 ;    6 ;    6869 ; saida
 1957487 ;    5 ;    6870 ; saida
 1957540 ;    6 ;    6871 ; estacionamento
 1957792 ;    7 ;    6875 ; estacionamento
 1957910 ;    8 ;    6711 ; estacionamento
 1958177 ;    7 ;    6711 ; saida
 1958216 ;    8 ;    6762 ; estacionamento
 1958562 ;    9 ;    6996 ; estacionamento
 1958614 ;    8 ;    6762 ; saida
 1958654 ;    9 ;    6759 ; estacionamento
 1958842 ;    8 ;    6996 ; saida
 1958863 ;    9 ;    6760 ; estacionamento
 1959179 ;    8 ;    6760 ; saida
 1959207 ;    9 ;    6763 ; estacionamento
 1959348 ;    8 ;    6763 ; saida
 1959376 ;    9 ;    6888 ; estacionamento
 1959448 ;   10 ;    6773 ; estacionamento
 1959662 ;    9 ;    6773 ; saida
 1959651 ;   10 ;    6780 ; estacionamento
 1959819 ;    9 ;    6888 ; saida
 1959830 ;   10 ;    6785 ; estacionamento
 1959883 ;   10 ;    6693 ; cheio
 1959965 ;    9 ;    6702 ; saida
 1960705 ;   10 ;    6800 ; estacionamento
 1960806 ;    9 ;    6800 ; saida
 1961950 ;   10 ;    6893 ; estacionamento
 1962008 ;   10 ;    6797 ; cheio
 1962056 ;   10 ;    6806 ; cheio
 1962194 ;    9 ;    6893 ; saida
 1962223 ;   10 ;    6955 ; estacionamento
 1962270 ;   10 ;    6772 ; cheio
 1962314 ;   10 ;    6778 ; cheio
 1962355 ;   10 ;    6784 ; cheio
 1962393 ;   10 ;    6779 ; cheio
 1962441 ;   10 ;    6794 ; cheio
 1962480 ;   10 ;    6798 ; cheio
 1962520 ;   10 ;    6799 ; cheio
 1962558 ;   10 ;    6802 ; cheio
 1962594 ;   10 ;    6810 ; cheio
 1962632 ;   10 ;    6812 ; cheio
 1962669 ;   10 ;    6813 ; cheio
 1962684 ;    9 ;    6955 ; saida
 1962707 ;   10 ;    6821 ; estacionamento
 1962925 ;    9 ;    6821 ; saida
 1962944 ;   10 ;    6837 ; estacionamento
 1963154 ;   10 ;    6761 ; cheio
 1963180 ;    9 ;    6837 ; saida
 1963210 ;    8 ;    6843 ; saida
 1963227 ;    9 ;    6840 ; estacionamento
 1963260 ;   10 ;    6720 ; estacionamento
 1963299 ;    9 ;    6856 ; saida
 1963334 ;   10 ;    6808 ; estacionamento
 1963419 ;    9 ;    6808 ; saida
 1963570 ;    8 ;    6720 ; saida
 1963593 ;    7 ;    6819 ; saida
 1963626 ;    6 ;    6706 ; saida
 1963645 ;    7 ;    6736 ; estacionamento
 1963680 ;    8 ;    6754 ; estacionamento
 1963919 ;    7 ;    6754 ; saida
 1963947 ;    8 ;    6755 ; estacionamento
 1963970 ;    7 ;    6736 ; saida
 1964002 ;    8 ;    6715 ; estacionamento
 1964326 ;    7 ;    6715 ; saida
 1964350 ;    8 ;    6764 ; estacionamento
 1964775 ;    7 ;    6764 ; saida
 1964826 ;    6 ;    6759 ; saida
 1964852 ;    7 ;    6964 ; estacionamento
 1965081 ;    6 ;    6964 ; saida
 1965110 ;    7 ;    6986 ; estacionamento
 1965516 ;    6 ;    6986 ; saida
 1965555 ;    7 ;    7005 ; estacionamento
 1965956 ;    8 ;    6988 ; estacionamento
 1966413 ;    7 ;    6988 ; saida
 1966451 ;    8 ;    6989 ; estacionamento
 1966664 ;    7 ;    6989 ; saida
 1966695 ;    8 ;    6940 ; estacionamento
 1966991 ;    7 ;    6940 ; saida
 1967034 ;    8 ;    6765 ; estacionamento
 1967131 ;    7 ;    6765 ; saida
 1967156 ;    8 ;    6767 ; estacionamento
 1967400 ;    7 ;    6767 ; saida
 1967429 ;    8 ;    6768 ; estacionamento
 1967553 ;    7 ;    6768 ; saida
 1967581 ;    6 ;    6780 ; saida
 1967608 ;    7 ;    6665 ; estacionamento
 1968019 ;    6 ;    6665 ; saida
 1968050 ;    7 ;    6878 ; estacionamento
 1968143 ;    6 ;    6878 ; saida
 1968172 ;    7 ;    6886 ; estacionamento
 1968474 ;    6 ;    6886 ; saida
 1968507 ;    7 ;    6892 ; estacionamento
 1968596 ;    6 ;    6892 ; saida
 1968625 ;    7 ;    6881 ; estacionamento
 1968865 ;    6 ;    6881 ; saida
 1968892 ;    5 ;    6785 ; saida
 1968909 ;    6 ;    6958 ; estacionamento
 1968926 ;    7 ;    6845 ; estacionamento
 1969106 ;    6 ;    6845 ; saida
 1969213 ;    5 ;    6875 ; saida
 1969375 ;    4 ;    6958 ; saida
 1969412 ;    5 ;    6770 ; estacionamento
 1969622 ;    4 ;    6770 ; saida
 1969639 ;    5 ;    6660 ; estacionamento
 1969785 ;    4 ;    6660 ; saida
 1969980 ;    5 ;    6839 ; estacionamento
 1970014 ;    6 ;    6854 ; estacionamento
 1970414 ;    5 ;    6854 ; saida
 1970677 ;    4 ;    6839 ; saida
 1970694 ;    5 ;    6846 ; estacionamento
 1971120 ;    4 ;    6846 ; saida
 1971139 ;    5 ;    6855 ; estacionamento
 1971528 ;    4 ;    6855 ; saida
 1971613 ;    3 ;    7005 ; saida
 1971646 ;    2 ;    6840 ; saida
 1971664 ;    1 ;    6871 ; saida
 1971758 ;    0 ;    6755 ; saida
 1972091 ;    1 ;    6718 ; estacionamento
 1972257 ;    0 ;    6718 ; saida
 1972281 ;    1 ;    6769 ; estacionamento
 1972382 ;    0 ;    6769 ; saida
 1972398 ;    1 ;    6828 ; estacionamento
 1972498 ;    2 ;    6830 ; estacionamento
 1972952 ;    1 ;    6830 ; saida
 1972988 ;    0 ;    6828 ; saida
 1973028 ;    1 ;    6725 ; estacionamento
 1973109 ;    0 ;    6725 ; saida
 1973167 ;    1 ;    6739 ; estacionamento
 1973505 ;    0 ;    6739 ; saida
 1973523 ;    1 ;    6746 ; estacionamento
 1973741 ;    0 ;    6746 ; saida
 1973757 ;    1 ;    6747 ; estacionamento
 1973814 ;    0 ;    6747 ; saida
 1973828 ;    1 ;    6721 ; estacionamento
 1973884 ;    0 ;    6721 ; saida
 1973898 ;    1 ;    6713 ; estacionamento
 1973974 ;    2 ;    6704 ; estacionamento
 1974214 ;    1 ;    6704 ; saida
 1974316 ;    0 ;    6713 ; saida
 1974333 ;    1 ;    6674 ; estacionamento
 1974673 ;    0 ;    6674 ; saida
 1974691 ;    1 ;    6664 ; estacionamento
 1975028 ;    0 ;    6664 ; saida
 1975047 ;    1 ;    6722 ; estacionamento
 1975235 ;    0 ;    6722 ; saida
 1975290 ;    1 ;    6858 ; estacionamento
 1975510 ;    0 ;    6858 ; saida
 1975526 ;    1 ;    6859 ; estacionamento
 1975705 ;    0 ;    6859 ; saida
 1975722 ;    1 ;    6774 ; estacionamento
 1975823 ;    2 ;    6776 ; estacionamento
 1976014 ;    1 ;    6776 ; saida
 1976036 ;    2 ;    6851 ; estacionamento
 1976454 ;    1 ;    6851 ; saida
 1976478 ;    2 ;    6783 ; estacionamento
 1978542 ;    1 ;    6783 ; saida
 1978637 ;    0 ;    6774 ; saida
 1978696 ;    1 ;    6835 ; estacionamento
 1978960 ;    0 ;    6835 ; saida
 1980630 ;    1 ;    6877 ; estacionamento
 1980903 ;    0 ;    6877 ; saida
 1980925 ;    1 ;    6865 ; estacionamento
 1981264 ;    0 ;    6865 ; saida
 1981282 ;    1 ;    6890 ; estacionamento
 1981380 ;    0 ;    6890 ; saida
 1981395 ;    1 ;    6817 ; estacionamento
 1982496 ;    2 ;    6883 ; estacionamento
 1982932 ;    1 ;    6883 ; saida
 1982962 ;    2 ;    6891 ; estacionamento
 1983275 ;    3 ;    6924 ; estacionamento
 1983298 ;    2 ;    6891 ; saida
 1983349 ;    3 ;    6874 ; estacionamento
 1983452 ;    2 ;    6874 ; saida
 1983474 ;    3 ;    6910 ; estacionamento
 1983503 ;    2 ;    6924 ; saida
 1983532 ;    3 ;    6852 ; estacionamento
 1983775 ;    2 ;    6910 ; saida
 1983796 ;    1 ;    6817 ; saida
 1983879 ;    0 ;    6852 ; saida
 1984331 ;    1 ;    6966 ; estacionamento
 1984751 ;    0 ;    6966 ; saida
 1984904 ;    1 ;    6941 ; estacionamento
 1985131 ;    0 ;    6941 ; saida
 1985175 ;    1 ;    6853 ; estacionamento
 1985604 ;    0 ;    6853 ; saida
 1985649 ;    1 ;    6953 ; estacionamento
 1985871 ;    0 ;    6953 ; saida
 1986062 ;    1 ;    6934 ; estacionamento
 1986380 ;    0 ;    6934 ; saida
 1986565 ;    1 ;    6937 ; estacionamento
 1986832 ;    0 ;    6937 ; saida
 1986859 ;    1 ;    6983 ; estacionamento
 1986969 ;    0 ;    6983 ; saida
 1987004 ;    1 ;    6990 ; estacionamento
 1987190 ;    0 ;    6990 ; saida
 1987217 ;    1 ;    6991 ; estacionamento
 1987522 ;    0 ;    6991 ; saida
 1987549 ;    1 ;    6993 ; estacionamento
 1987610 ;    0 ;    6993 ; saida
 1987635 ;    1 ;    6998 ; estacionamento
 1987897 ;    0 ;    6998 ; saida
 1987923 ;    1 ;    7001 ; estacionamento
 1988186 ;    0 ;    7001 ; saida
 1988212 ;    1 ;    7002 ; estacionamento
 1988595 ;    0 ;    7002 ; saida
 1988622 ;    1 ;    6935 ; estacionamento
 1988926 ;    0 ;    6935 ; saida
 1988953 ;    1 ;    7008 ; estacionamento
 1989055 ;    0 ;    7008 ; saida
 1989081 ;    1 ;    7009 ; estacionamento
 1989463 ;    0 ;    7009 ; saida
 1989486 ;    1 ;    6902 ; estacionamento
 1989711 ;    2 ;    6957 ; estacionamento
 1989851 ;    1 ;    6957 ; saida
 1990102 ;    2 ;    6911 ; estacionamento
 1990281 ;    1 ;    6911 ; saida
 1990303 ;    2 ;    6915 ; estacionamento
 1990358 ;    1 ;    6915 ; saida
 1990370 ;    2 ;    6947 ; estacionamento
 1990742 ;    1 ;    6947 ; saida
 1990756 ;    2 ;    6899 ; estacionamento
 1990807 ;    1 ;    6899 ; saida
 1990820 ;    2 ;    6898 ; estacionamento
 1990872 ;    1 ;    6898 ; saida
 1990885 ;    2 ;    6912 ; estacionamento
 1991097 ;    1 ;    6912 ; saida
 1991108 ;    0 ;    6902 ; saida
 1991125 ;    1 ;    6930 ; estacionamento
 1991337 ;    0 ;    6930 ; saida
 1991372 ;    1 ;    7004 ; estacionamento
 1991425 ;    0 ;    7004 ; saida
 1991439 ;    1 ;    6971 ; estacionamento
 1991732 ;    0 ;    6971 ; saida
 1991745 ;    1 ;    6970 ; estacionamento
 1992118 ;    0 ;    6970 ; saida
 1992132 ;    1 ;    6969 ; estacionamento
 1992504 ;    0 ;    6969 ; saida
 1992540 ;    1 ;    6782 ; estacionamento
 1992885 ;    0 ;    6782 ; saida
 1992906 ;    1 ;    6860 ; estacionamento
 1993121 ;    0 ;    6860 ; saida
 1993136 ;    1 ;    6857 ; estacionamento
 1993390 ;    0 ;    6857 ; saida
 1993406 ;    1 ;    6943 ; estacionamento
 1993539 ;    0 ;    6943 ; saida
 1994110 ;    1 ;    7017 ; estacionamento
 1994558 ;    0 ;    7017 ; saida
 1997522 ;    1 ;    7051 ; estacionamento
 1997747 ;    0 ;    7051 ; saida
 1997780 ;    1 ;    7014 ; estacionamento
 1998034 ;    0 ;    7014 ; saida
 1998060 ;    1 ;    7024 ; estacionamento
 1998195 ;    0 ;    7024 ; saida
 1998219 ;    1 ;    7028 ; estacionamento
 1998512 ;    0 ;    7028 ; saida
 1998546 ;    1 ;    7033 ; estacionamento
 1998610 ;    0 ;    7033 ; saida
 1998643 ;    1 ;    7035 ; estacionamento
 1998796 ;    2 ;    7045 ; estacionamento
 1999011 ;    1 ;    7045 ; saida
 1999040 ;    0 ;    7035 ; saida
 1999070 ;    1 ;    7059 ; estacionamento
 1999177 ;    0 ;    7059 ; saida
 1999970 ;    1 ;    6987 ; estacionamento
 2000235 ;    0 ;    6987 ; saida
 2000369 ;    1 ;    6992 ; estacionamento
 2000434 ;    2 ;    7088 ; estacionamento
 2000648 ;    1 ;    6992 ; saida
 2000697 ;    2 ;    6995 ; estacionamento
 2000733 ;    3 ;    7092 ; estacionamento
 2000968 ;    2 ;    7092 ; saida
 2000999 ;    3 ;    7079 ; estacionamento
 2001029 ;    4 ;    6999 ; estacionamento
 2001193 ;    3 ;    7079 ; saida
 2001219 ;    4 ;    6816 ; estacionamento
 2001463 ;    3 ;    6999 ; saida
 2001491 ;    2 ;    6816 ; saida
 2001506 ;    3 ;    7003 ; estacionamento
 2001533 ;    4 ;    6849 ; estacionamento
 2001839 ;    3 ;    6849 ; saida
 2001866 ;    4 ;    7069 ; estacionamento
 2001943 ;    3 ;    7003 ; saida
 2001975 ;    4 ;    6944 ; estacionamento
 2002181 ;    3 ;    7069 ; saida
 2002209 ;    4 ;    6879 ; estacionamento
 2002371 ;    3 ;    6944 ; saida
 2002396 ;    4 ;    6818 ; estacionamento
 2002480 ;    3 ;    6879 ; saida
 2002508 ;    4 ;    6880 ; estacionamento
 2002630 ;    3 ;    6818 ; saida
 2002656 ;    4 ;    7000 ; estacionamento
 2002698 ;    5 ;    6884 ; estacionamento
 2002779 ;    4 ;    6884 ; saida
 2002799 ;    5 ;    6889 ; estacionamento
 2002904 ;    4 ;    7000 ; saida
 2002926 ;    3 ;    6880 ; saida
 2002948 ;    4 ;    6815 ; estacionamento
 2003005 ;    5 ;    6926 ; estacionamento
 2003140 ;    4 ;    7088 ; saida
 2003287 ;    3 ;    6926 ; saida
 2003281 ;    4 ;    6974 ; estacionamento
 2003365 ;    3 ;    6815 ; saida
 2003416 ;    4 ;    6904 ; estacionamento
 2003466 ;    5 ;    6963 ; estacionamento
 2003659 ;    4 ;    6995 ; saida
 2003744 ;    5 ;    6923 ; estacionamento
 2003796 ;    6 ;    6954 ; estacionamento
 2004066 ;    5 ;    6954 ; saida
 2004138 ;    6 ;    6962 ; estacionamento
 2004232 ;    5 ;    6962 ; saida
 2004272 ;    6 ;    6972 ; estacionamento
 2004401 ;    7 ;    6925 ; estacionamento
 2004753 ;    6 ;    6972 ; saida
 2004817 ;    5 ;    6925 ; saida
 2004864 ;    6 ;    6975 ; estacionamento
 2004953 ;    7 ;    6960 ; estacionamento
 2005077 ;    6 ;    6975 ; saida
 2005141 ;    7 ;    6931 ; estacionamento
 2005425 ;    6 ;    6960 ; saida
 2005497 ;    7 ;    6961 ; estacionamento
 2005549 ;    6 ;    6931 ; saida
 2005595 ;    7 ;    6968 ; estacionamento
 2005840 ;    6 ;    6961 ; saida
 2005891 ;    7 ;    6959 ; estacionamento
 2005973 ;    6 ;    6959 ; saida
 2006019 ;    7 ;    6945 ; estacionamento
 2006069 ;    8 ;    6936 ; estacionamento
 2006318 ;    7 ;    6945 ; saida
 2006375 ;    6 ;    6904 ; saida
 2006410 ;    7 ;    7007 ; estacionamento
 2006515 ;    6 ;    6936 ; saida
 2006547 ;    7 ;    6938 ; estacionamento
 2006660 ;    6 ;    6938 ; saida
 2006687 ;    5 ;    7007 ; saida
 2006694 ;    4 ;    6974 ; saida
 2006745 ;    3 ;    6923 ; saida
 2006759 ;    4 ;    6932 ; estacionamento
 2007060 ;    3 ;    6932 ; saida
 2007070 ;    4 ;    6985 ; estacionamento
 2007376 ;    3 ;    6889 ; saida
 2007446 ;    2 ;    6985 ; saida
 2008609 ;    3 ;    6906 ; estacionamento
 2008908 ;    2 ;    6906 ; saida
 2009270 ;    3 ;    6894 ; estacionamento
 2009403 ;    2 ;    6894 ; saida
 2009444 ;    3 ;    6916 ; estacionamento
 2009564 ;    4 ;    6919 ; estacionamento
 2010001 ;    3 ;    6919 ; saida
 2010046 ;    4 ;    6978 ; estacionamento
 2010173 ;    3 ;    6916 ; saida
 2010456 ;    2 ;    6978 ; saida
 2010536 ;    3 ;    6980 ; estacionamento
 2010668 ;    2 ;    6980 ; saida
 2010727 ;    3 ;    6918 ; estacionamento
 2011162 ;    2 ;    6918 ; saida
 2011219 ;    3 ;    6981 ; estacionamento
 2011390 ;    2 ;    6981 ; saida
 2011439 ;    3 ;    6982 ; estacionamento
 2011772 ;    2 ;    6982 ; saida
 2011824 ;    3 ;    7010 ; estacionamento
 2012022 ;    2 ;    7010 ; saida
 2012064 ;    3 ;    7019 ; estacionamento
 2012186 ;    2 ;    7019 ; saida
 2012231 ;    3 ;    7018 ; estacionamento
 2012356 ;    2 ;    7018 ; saida
 2012397 ;    3 ;    7026 ; estacionamento
 2012717 ;    2 ;    7026 ; saida
 2012761 ;    3 ;    7027 ; estacionamento
 2013120 ;    2 ;    7027 ; saida
 2013527 ;    3 ;    6903 ; estacionamento
 2013596 ;    2 ;    6903 ; saida
 2013611 ;    1 ;    6963 ; saida
 2013626 ;    0 ;    6968 ; saida
 2013647 ;    1 ;    7116 ; estacionamento
 2013944 ;    0 ;    7116 ; saida
 2013959 ;    1 ;    7104 ; estacionamento
 2014137 ;    0 ;    7104 ; saida
 2014154 ;    1 ;    6967 ; estacionamento
 2014298 ;    0 ;    6967 ; saida
 2014310 ;    1 ;    7042 ; estacionamento
 2016268 ;    2 ;    7077 ; estacionamento
 2016356 ;    3 ;    7078 ; estacionamento
 2016642 ;    2 ;    7077 ; saida
 2016682 ;    1 ;    7078 ; saida
 2016711 ;    2 ;    7083 ; estacionamento
 2016834 ;    1 ;    7083 ; saida
 2016868 ;    2 ;    7084 ; estacionamento
 2017268 ;    1 ;    7084 ; saida
 2017296 ;    2 ;    7085 ; estacionamento
 2017572 ;    1 ;    7085 ; saida
 2018377 ;    2 ;    7123 ; estacionamento
 2018655 ;    1 ;    7123 ; saida
 2018696 ;    2 ;    7122 ; estacionamento
 2019043 ;    3 ;    7120 ; estacionamento
 2019259 ;    4 ;    7162 ; estacionamento
 2019683 ;    3 ;    7162 ; saida
 2019726 ;    4 ;    7119 ; estacionamento
 2019990 ;    3 ;    7119 ; saida
 2020023 ;    2 ;    7120 ; saida
 2020056 ;    3 ;    7156 ; estacionamento
 2020354 ;    2 ;    7156 ; saida
 2020397 ;    3 ;    7157 ; estacionamento
 2020454 ;    2 ;    7157 ; saida
 2020487 ;    3 ;    7183 ; estacionamento
 2020783 ;    2 ;    7183 ; saida
 2020821 ;    3 ;    7102 ; estacionamento
 2021050 ;    2 ;    7102 ; saida
 2021087 ;    3 ;    7100 ; estacionamento
 2021265 ;    2 ;    7100 ; saida
 2021295 ;    3 ;    7101 ; estacionamento
 2021390 ;    2 ;    7101 ; saida
 2021404 ;    1 ;    7122 ; saida
 2021422 ;    2 ;    7099 ; estacionamento
 2021477 ;    1 ;    7099 ; saida
 2021491 ;    2 ;    7144 ; estacionamento
 2021904 ;    1 ;    7144 ; saida
 2021920 ;    2 ;    7128 ; estacionamento
 2022173 ;    1 ;    7128 ; saida
 2022188 ;    2 ;    6973 ; estacionamento
 2022524 ;    1 ;    6973 ; saida
 2022539 ;    2 ;    6956 ; estacionamento
 2024735 ;    3 ;    7090 ; estacionamento
 2024970 ;    2 ;    6956 ; saida
 2025135 ;    1 ;    7090 ; saida
 2025206 ;    2 ;    7091 ; estacionamento
 2025298 ;    3 ;    7151 ; estacionamento
 2025487 ;    2 ;    7151 ; saida
 2025517 ;    1 ;    7091 ; saida
 2025559 ;    2 ;    7105 ; estacionamento
 2025697 ;    1 ;    7105 ; saida
 2025707 ;    2 ;    7108 ; estacionamento
 2025922 ;    1 ;    7108 ; saida
 2025936 ;    2 ;    7114 ; estacionamento
 2026311 ;    1 ;    7114 ; saida
 2026328 ;    2 ;    7061 ; estacionamento
 2026466 ;    1 ;    7061 ; saida
 2026478 ;    2 ;    7066 ; estacionamento
 2026854 ;    1 ;    7066 ; saida
 2026867 ;    2 ;    7071 ; estacionamento
 2027284 ;    1 ;    7071 ; saida
 2027295 ;    2 ;    7073 ; estacionamento
 2027391 ;    1 ;    7073 ; saida
 2027946 ;    2 ;    7056 ; estacionamento
 2028305 ;    1 ;    7056 ; saida
 2028334 ;    2 ;    7011 ; estacionamento
 2028601 ;    1 ;    7011 ; saida
